sentence_id,text,label,split,source_dataset,source_config
banking77-train-3686,after i got married i need to change my name,30,train,banking77,default
banking77-train-3687,Since I just got married I need to change my name.,30,train,banking77,default
banking77-train-3688,I want to change my account details.,30,train,banking77,default
banking77-train-3689,should i contact customer support if i can't edit details,30,train,banking77,default
banking77-train-3690,Need to report a change of address.,30,train,banking77,default
banking77-train-3691,"Changed details is essential, what steps do I take to do so?",30,train,banking77,default
banking77-train-3692,Please tell me how to edit my personal details.,30,train,banking77,default
banking77-train-3693,How would I change my details?,30,train,banking77,default
banking77-train-3694,How can I change my information?,30,train,banking77,default
banking77-train-3695,I need to add my new address now that I've moved.,30,train,banking77,default
banking77-train-3696,"I moved, can I edit my personal details?",30,train,banking77,default
banking77-train-3697,How do I change my details?,30,train,banking77,default
banking77-train-3698,"my identity hasn't been verified and i can't edit my details, what's next",30,train,banking77,default
banking77-train-3699,I need to change my home address.,30,train,banking77,default
banking77-train-3700,I would like to alter my personal details.,30,train,banking77,default
banking77-train-3701,Can I change my details because I moved?,30,train,banking77,default
banking77-train-3702,How to edit personal details?,30,train,banking77,default
banking77-train-3703,Please tell me where I can update my details since I moved.,30,train,banking77,default
banking77-train-3704,how to change name on account,30,train,banking77,default
banking77-train-3705,I need to update my demographics.,30,train,banking77,default
banking77-train-3706,"Change of location, need to change details",30,train,banking77,default
banking77-train-3707,How can I edit my personal details in the app?,30,train,banking77,default
banking77-train-3708,I would like to change my personal details.,30,train,banking77,default
banking77-train-3709,Can you walk me through how I can edit some of my personal information?,30,train,banking77,default
banking77-train-3710,How do I change my address ?,30,train,banking77,default
banking77-train-3711,Can I change my name?  I am not married.,30,train,banking77,default
banking77-train-3712,"Since I got married, I need to change my name.",30,train,banking77,default
banking77-train-3713,Is it possible to change my address?,30,train,banking77,default
banking77-train-3714,I need to modify my details.,30,train,banking77,default
banking77-train-3715,Is there a way to modify my details?,30,train,banking77,default
banking77-train-3716,Where can I modify my details?,30,train,banking77,default
banking77-train-3717,I got a new address and need to change my old one.,30,train,banking77,default
banking77-train-3718,How to modify my details.,30,train,banking77,default
banking77-train-3719,"My marital status has change, I got to correct my name to reflect that.",30,train,banking77,default
banking77-train-3720,Can I change my address?,30,train,banking77,default
banking77-train-3721,I moved so I need to change my address. How do I do that?,30,train,banking77,default
banking77-train-3722,I've just moved and I need to change my details,30,train,banking77,default
banking77-train-3723,I've just been married and need to update my name,30,train,banking77,default
banking77-train-3724,How do I change my name after marriage,30,train,banking77,default
banking77-train-3725,I moved and would like to change my address.,30,train,banking77,default
banking77-train-3726,Talk me through modifying my details.,30,train,banking77,default
banking77-train-3727,I just got married and need to change my name on the account,30,train,banking77,default
banking77-train-3728,How do I update my address?,30,train,banking77,default
banking77-train-3729,I just got married and I need to change my name,30,train,banking77,default
banking77-train-3730,Can I update my details?,30,train,banking77,default
banking77-train-3731,I need to update my address.,30,train,banking77,default
banking77-train-3732,is there a way to change name?,30,train,banking77,default
banking77-train-3733,I must change my address.,30,train,banking77,default
banking77-train-3734,How do I modify my details?,30,train,banking77,default
banking77-train-3735,My address needs to be changed.,30,train,banking77,default
banking77-train-3736,How do I input a new address?,30,train,banking77,default
banking77-train-3737,Can someone assist me with updating my account details with changing my last name?,30,train,banking77,default
banking77-train-3738,How would I be able to make changes to my personal details?,30,train,banking77,default
banking77-train-3739,How do I edit my personal details?,30,train,banking77,default
banking77-train-3740,"Not living in same place, need to change details",30,train,banking77,default
banking77-train-3741,How can I update my personal information after moving?,30,train,banking77,default
banking77-train-3742,I moved and need to change my address.,30,train,banking77,default
banking77-train-3743,I moved and need to change my personal information.,30,train,banking77,default
banking77-train-3744,Where do I go to change my account details?,30,train,banking77,default
banking77-train-3745,"went somewhere else, need to change details",30,train,banking77,default
banking77-train-3746,"My details need to be changed, how can I do so?",30,train,banking77,default
banking77-train-3747,How can I change to my married name?,30,train,banking77,default
banking77-train-3748,how do i get into my account and edit my details,30,train,banking77,default
banking77-train-3749,I would like to edit my personal information .,30,train,banking77,default
banking77-train-3750,How do I modify my account details?,30,train,banking77,default
banking77-train-3751,How do I change my name?,30,train,banking77,default
banking77-train-3752,Can I edit my personal details?,30,train,banking77,default
banking77-train-3753,I need to change my contact information.,30,train,banking77,default
banking77-train-3754,I need to update my phone number.,30,train,banking77,default
banking77-train-3755,Can I edit my details?,30,train,banking77,default
banking77-train-3756,I got a new address and need to change my information.,30,train,banking77,default
banking77-train-3757,I need to change my data.,30,train,banking77,default
banking77-train-3758,What should I do after I've moved and need to update my personal details?,30,train,banking77,default
banking77-train-3759,Editing my personal details,30,train,banking77,default
banking77-train-3760,Where can I edit personal details?,30,train,banking77,default
banking77-train-3761,How can I change my account details?,30,train,banking77,default
banking77-train-3762,Where do I go to update details?,30,train,banking77,default
banking77-train-3763,I need to change my address,30,train,banking77,default
banking77-train-3764,Where can I modify my information?,30,train,banking77,default
banking77-train-3765,How do I change my last name?,30,train,banking77,default
banking77-train-3766,I have a new email.,30,train,banking77,default
banking77-train-3767,How can I update my details since I moved?,30,train,banking77,default
banking77-train-3768,Why do you have an identity check?,74,train,banking77,default
banking77-train-3769,I do not feel comfortable verifying my identity.,74,train,banking77,default
banking77-train-3770,Why on earth do you need so much personal id info from me?,74,train,banking77,default
banking77-train-3771,DO you know the reason for the identity check?,74,train,banking77,default
banking77-train-3772,I answered so many questions about my identity. Why do you need this info?,74,train,banking77,default
banking77-train-3773,Why do you have the identity check,74,train,banking77,default
banking77-train-3774,Is getting my identity verified required before I can use my account?,74,train,banking77,default
banking77-train-3775,why are all my identity details required,74,train,banking77,default
banking77-train-3776,I would like to know why so much identity information is required?,74,train,banking77,default
banking77-train-3777,Why do you need verification for my identity?,74,train,banking77,default
banking77-train-3778,Is the identity check part of bank policy?,74,train,banking77,default
banking77-train-3779,Why is identity verification required?,74,train,banking77,default
banking77-train-3780,Why is my identification required?,74,train,banking77,default
banking77-train-3781,Why are you asking so many questions about who I am,74,train,banking77,default
banking77-train-3782,which identity details are required,74,train,banking77,default
banking77-train-3783,Can I use my account before the identity verification is complete?,74,train,banking77,default
banking77-train-3784,Should I complete my security verification before I can use my account?,74,train,banking77,default
banking77-train-3785,Why do you require identification documents,74,train,banking77,default
banking77-train-3786,I already have an account. Why can't I use it unless my identity is verified?,74,train,banking77,default
banking77-train-3787,Why does my identity need to be verified?,74,train,banking77,default
banking77-train-3788,Can I still use my account without verifying my identity?,74,train,banking77,default
banking77-train-3789,What is the reason for the identity check,74,train,banking77,default
banking77-train-3790,Can I use my account although my identity verification has yet to pass?,74,train,banking77,default
banking77-train-3791,I am not comfortable verifying my indentity.,74,train,banking77,default
banking77-train-3792,what I need to verify my account,74,train,banking77,default
banking77-train-3793,What if I don't verify my identity?,74,train,banking77,default
banking77-train-3794,what are the reasons I have to proof my identity to you?,74,train,banking77,default
banking77-train-3795,What's the reason for needing to verify my identity?,74,train,banking77,default
banking77-train-3796,Why does it matter that I prove my identity?,74,train,banking77,default
banking77-train-3797,Why should I have to prove my identity?,74,train,banking77,default
banking77-train-3798,Can I use my account before my Identity verification has passed?,74,train,banking77,default
banking77-train-3799,Why do I need to verify my account?,74,train,banking77,default
banking77-train-3800,Why do you guys need to verify my identity?,74,train,banking77,default
banking77-train-3801,Why do I need to verify my identity?,74,train,banking77,default
banking77-train-3802,If my identy verifacation hasn't gone through can I use my account?,74,train,banking77,default
banking77-train-3803,Is it really necessary to verify my Identity?,74,train,banking77,default
banking77-train-3804,Why do you need so much information about me,74,train,banking77,default
banking77-train-3805,"Can I use my account now, even though my identity verification has not gone through yet?",74,train,banking77,default
banking77-train-3806,What is the function of the identity check,74,train,banking77,default
banking77-train-3807,Why is the identity check involved?,74,train,banking77,default
banking77-train-3808,What is the purpose of requiring my identification?,74,train,banking77,default
banking77-train-3809,"My ID verification hasn't gone through yet, but can I use my account anyway?",74,train,banking77,default
banking77-train-3810,What is the first step I need to make for being able to access my account?,74,train,banking77,default
banking77-train-3811,I want to use my account before identity verification,74,train,banking77,default
banking77-train-3812,It's requiring me to verify my identity?,74,train,banking77,default
banking77-train-3813,I don't want to use this method to identify myself.,74,train,banking77,default
banking77-train-3814,Why do you need my name and ID,74,train,banking77,default
banking77-train-3815,do I need to verify my identity before I can use my card?,74,train,banking77,default
banking77-train-3816,Can I go ahead and use my account even though my identify hasn't been verified yet?,74,train,banking77,default
banking77-train-3817,Do you think you're asking for too much information about me?,74,train,banking77,default
banking77-train-3818,Is identity verification required for me to use my account?,74,train,banking77,default
banking77-train-3819,Can I use my account although the identity verification has not been accepted yet?,74,train,banking77,default
banking77-train-3820,I still want to use my account but haven't verified is that OK?,74,train,banking77,default
banking77-train-3821,Is my account accessible even though my verification of my identity has not passed yet?,74,train,banking77,default
banking77-train-3822,Why are you asking so many questions about me?,74,train,banking77,default
banking77-train-3823,Why do you need to know so much about me for my account?,74,train,banking77,default
banking77-train-3824,How does identity check work?,74,train,banking77,default
banking77-train-3825,Why is it required to verify my identity?,74,train,banking77,default
banking77-train-3826,What happens if I use my account and my identity verification hasn't finished?,74,train,banking77,default
banking77-train-3827,Can I make transfers before my identity verification?,74,train,banking77,default
banking77-train-3828,What do you need my identity details for?,74,train,banking77,default
banking77-train-3829,Why do I need to have my identity verified?,74,train,banking77,default
banking77-train-3830,Can I use my account even though the identity verification has not passed yet?,74,train,banking77,default
banking77-train-3831,What is with the need to have all my ID information?,74,train,banking77,default
banking77-train-3832,Why is there an identify check?,74,train,banking77,default
banking77-train-3833,Why is there a verification to identity,74,train,banking77,default
banking77-train-3834,Why do you need me to verify who I am?,74,train,banking77,default
banking77-train-3835,Why check my identity?,74,train,banking77,default
banking77-train-3836,I don't understand why you want so much of my personal info.,74,train,banking77,default
banking77-train-3837,I am still waiting for verification.  Can I use my account before I am verified?,74,train,banking77,default
banking77-train-3838,I refuse to verify my identity.,74,train,banking77,default
banking77-train-3839,Why do you need me to do an identity check?,74,train,banking77,default
banking77-train-3840,I can't do the verification.,74,train,banking77,default
banking77-train-3841,Am I able to use my account if the identity verification is not complete?,74,train,banking77,default
banking77-train-3842,"Is it possible to go ahead and log in, although I have not been confirmed yet?",74,train,banking77,default
banking77-train-3843,Can you explain more about why should I verify my identity?,74,train,banking77,default
banking77-train-3844,can I use my card before identity verification?,74,train,banking77,default
banking77-train-3845,Why is there an identity check?,74,train,banking77,default
banking77-train-3846,Why do I have to give you my drivers license,74,train,banking77,default
banking77-train-3847,I don't want to give you all my identify details.,74,train,banking77,default
banking77-train-3848,Am I supposed to verify my identity?,74,train,banking77,default
banking77-train-3849,What is the purpose for verifying my identity?,74,train,banking77,default
banking77-train-3850,what are you going to use my identification details for?,74,train,banking77,default
banking77-train-3851,Can I use my account without verifying identity?,74,train,banking77,default
banking77-train-3852,Why is checking my identity important?,74,train,banking77,default
banking77-train-3853,Must I verify my identity?,74,train,banking77,default
banking77-train-3854,how do I speed up identity verification?,74,train,banking77,default
banking77-train-3855,Do i have to verify who I am?,74,train,banking77,default
banking77-train-3856,Why do you need to perform identity verification?,74,train,banking77,default
banking77-train-3857,Why am I being asked to verify my identity?,74,train,banking77,default
banking77-train-3858,Why is verifaction required for my Identity?,74,train,banking77,default
banking77-train-3859,Do you need to know my first and last name?,74,train,banking77,default
banking77-train-3860,I don't want to verify my identity,74,train,banking77,default
banking77-train-3861,How to verify my identity,74,train,banking77,default
banking77-train-3862,Why does my identity need verification?,74,train,banking77,default
banking77-train-3863,Can I already use my account although the identity verification has not passed yet?,74,train,banking77,default
banking77-train-3864,What is my identification used for?,74,train,banking77,default
banking77-train-3865,Is there anyway to bypass identity verification?,74,train,banking77,default
banking77-train-3866,Why do you need so much information about my identity?,74,train,banking77,default
banking77-train-3867,What if I don't want to disclose all of my identity details?,74,train,banking77,default
banking77-train-3868,My identity hasn't been verified.  Can I use my account?,74,train,banking77,default
banking77-train-3869,My Identity verification hasn't passed yet is it possible to use my account?,74,train,banking77,default
banking77-train-3870,Can we skip verifying?,74,train,banking77,default
banking77-train-3871,Why do you need to check my identity?,74,train,banking77,default
banking77-train-3872,Why do you need to verify my identity?,74,train,banking77,default
banking77-train-3873,"I'm waiting for the ID verification to go through still, so is it too soon to use my account?",74,train,banking77,default
banking77-train-3874,What is the identity check for?,74,train,banking77,default
banking77-train-3875,I keep being asked to verify my identity. Is this normal?,74,train,banking77,default
banking77-train-3876,Why do you need so much id info from me?,74,train,banking77,default
banking77-train-3877,What do you do with all the identity information you're collecting from me?,74,train,banking77,default
banking77-train-3878,Why is verification for my identity needed?,74,train,banking77,default
banking77-train-3879,I'm not verifying my identity.,74,train,banking77,default
banking77-train-3880,Do you need my birthdate?,74,train,banking77,default
banking77-train-3881,Why is it important to verify my identity?,74,train,banking77,default
banking77-train-3882,i need to proof my identity to you why and how?,74,train,banking77,default
banking77-train-3883,Is verifying my identify important?,74,train,banking77,default
banking77-train-3884,why and how soon do I have to have proof of identity to you?,74,train,banking77,default
banking77-train-3885,Why do you need all these details about my identity?,74,train,banking77,default
banking77-train-3886,What is identity check?,74,train,banking77,default
banking77-train-3887,Can i make transactions before identity verification?,74,train,banking77,default
banking77-train-3888,I am afraid to give you all my identify details.,74,train,banking77,default
banking77-train-3889,Can you help me with proving my identity?,68,train,banking77,default
banking77-train-3890,What proof do you need for my identification?,68,train,banking77,default
banking77-train-3891,Are there any reasons that my identity wouldn't be accepted even though everything I've provided is factual?,68,train,banking77,default
banking77-train-3892,I am having some difficulty verifying my id.,68,train,banking77,default
banking77-train-3893,I am not able to verify my id. Why?,68,train,banking77,default
banking77-train-3894,Help me verify my identify?,68,train,banking77,default
banking77-train-3895,I can't verify identity through the app.,68,train,banking77,default
banking77-train-3896,I need help verifying my identity.,68,train,banking77,default
banking77-train-3897,I'm having trouble proving my identity,68,train,banking77,default
banking77-train-3898,Why isn't my id verified?,68,train,banking77,default
banking77-train-3899,This stupid system is not letting me prove my identity.,68,train,banking77,default
banking77-train-3900,The app is having trouble verifying my identity.,68,train,banking77,default
banking77-train-3901,Why is my identity not being verified?,68,train,banking77,default
banking77-train-3902,"You will hear back from us about your verification results in 10 minutes to a one hour timeframe.  If these verification results do fail, please double-check to make sure your images are clear and have no glare or blur; your photos need to be fully readable.  You need to be 18 years of age or older and a resident of Switzerland or the European Economic Area to create an account.",68,train,banking77,default
banking77-train-3903,The app does not know it is me.,68,train,banking77,default
banking77-train-3904,My identity wasn't verified,68,train,banking77,default
banking77-train-3905,Help me verify my identification.,68,train,banking77,default
banking77-train-3906,Unsure how to provide my identity.,68,train,banking77,default
banking77-train-3907,It can take between 10 minutes to an hour before you hear back from us about the verification result.  Please try again if your verification fails.  Make sure you double check that images are clear and all document photos are readable without blur or glare. You have to be 18 or older and live in the European Economic area or live in Switzerland to be able to open an account.,68,train,banking77,default
banking77-train-3908,I can't upload my identification.,68,train,banking77,default
banking77-train-3909,Why isn't my id verifying?,68,train,banking77,default
banking77-train-3910,How long does it take to prove my identity?,68,train,banking77,default
banking77-train-3911,Why am I not allowed to verify my id?,68,train,banking77,default
banking77-train-3912,I am not able to prove my identity,68,train,banking77,default
banking77-train-3913,The app failed to verify my id.,68,train,banking77,default
banking77-train-3914,"Hearing back from us regarding your important verification results may take 10 minutes to one hour time.  If verification results do fail, double-check to make sure all of your images are clear --  make sure your photos have no glare or blurring. Note: These photos need to be readable as well.  You also need to be 18 years of age or older.  You must be a resident of Switzerland or the European Economic Area to open a new account.",68,train,banking77,default
banking77-train-3915,I'm unable to verify my identity,68,train,banking77,default
banking77-train-3916,My identity verification didn't work,68,train,banking77,default
banking77-train-3917,I'm not able to verify my identity.,68,train,banking77,default
banking77-train-3918,The app is not able to realize that it is me.,68,train,banking77,default
banking77-train-3919,The app does not believe that I am myself,68,train,banking77,default
banking77-train-3920,It won't let me verify my identity.,68,train,banking77,default
banking77-train-3921,I am unable to prove my identity,68,train,banking77,default
banking77-train-3922,I dont have identification,68,train,banking77,default
banking77-train-3923,Why isn't this accepting my identity?,68,train,banking77,default
banking77-train-3924,The app won't identify me.,68,train,banking77,default
banking77-train-3925,My identity can't be verified for some reason,68,train,banking77,default
banking77-train-3926,My identity is unable to be verified.,68,train,banking77,default
banking77-train-3927,I have no way to prove my identity.,68,train,banking77,default
banking77-train-3928,The app does not recognize who I am.,68,train,banking77,default
banking77-train-3929,"If you are waiting for verification, it can take 10 minutes to 60 minutes to get results.You will hear from us once we have it.  Please make sure your images are clear and photos of documents are readable. you have to be at least 18 years old and live withing the Economic Area of Europe or in Switzerland in order to open an account.",68,train,banking77,default
banking77-train-3930,Why am I unable to verify my id?,68,train,banking77,default
banking77-train-3931,"Hearing about your verification results from us may take anywhere from 10 minutes to approximately one hour.  If this verification has in fact, failed, double-check to make sure that your images are clear.  Also make sure that your document photos have no blur or glare. They need to be readable.  You must also be 18 years of age or older and be a resident of Switzerland or the European Economic Area to open an account.",68,train,banking77,default
banking77-train-3932,I'm having a hard time proving my identity.,68,train,banking77,default
banking77-train-3933,I'm having problems with ID verification,68,train,banking77,default
banking77-train-3934,I am having a problem with verifying my identity.,68,train,banking77,default
banking77-train-3935,I cant prove who I am,68,train,banking77,default
banking77-train-3936,I am not recognized by the app.,68,train,banking77,default
banking77-train-3937,The app doesn't think that I am myself,68,train,banking77,default
banking77-train-3938,What do I have to do to prove my identity?,68,train,banking77,default
banking77-train-3939,What am i missing to verify my id?,68,train,banking77,default
banking77-train-3940,I do not have the information to verify my identify.,68,train,banking77,default
banking77-train-3941,There is no way for me to prove my identity.,68,train,banking77,default
banking77-train-3942,I will not be able to verify my identity.,68,train,banking77,default
banking77-train-3943,How long does it take for my id to verify?,68,train,banking77,default
banking77-train-3944,The app is telling me that I am not me.,68,train,banking77,default
banking77-train-3945,What do I do if I can't prove my identity?,68,train,banking77,default
banking77-train-3946,The app can't verify my information for identity proofing purposes.,68,train,banking77,default
banking77-train-3947,What should I do if I can't prove my identity.,68,train,banking77,default
banking77-train-3948,What's wrong with my ID? I can't verify it.,68,train,banking77,default
banking77-train-3949,Problem verifying my account,68,train,banking77,default
banking77-train-3950,The app doesn't believe its me.,68,train,banking77,default
banking77-train-3951,"app malfunctioning, does not know its me",68,train,banking77,default
banking77-train-3952,I can get my identification verified.,68,train,banking77,default
banking77-train-3953,I am having trouble with the app recognizing me.,68,train,banking77,default
banking77-train-3954,How long will it take to verify my account?,68,train,banking77,default
banking77-train-3955,How come I can't seem to verify my id?,68,train,banking77,default
banking77-train-3956,I don't have the means to prove my identity.,68,train,banking77,default
banking77-train-3957,My app says that I'm not verified.,68,train,banking77,default
banking77-train-3958,I don't have a way to prove my identity.,68,train,banking77,default
banking77-train-3959,Why hasn't my ID been verified?,68,train,banking77,default
banking77-train-3960,The app doesn't think it's me.,68,train,banking77,default
banking77-train-3961,How long does it take to verify a person's identity?,68,train,banking77,default
banking77-train-3962,I'm not sure how to provide my identity.,68,train,banking77,default
banking77-train-3963,Why is my identity not verified?,68,train,banking77,default
banking77-train-3964,Why is my identity verification process not working?,68,train,banking77,default
banking77-train-3965,My identity verification is not working.,68,train,banking77,default
banking77-train-3966,I'm having trouble with proving my identity.,68,train,banking77,default
banking77-train-3967,I am having a problem proving who I am,68,train,banking77,default
banking77-train-3968,It won't let me prove my identity.,68,train,banking77,default
banking77-train-3969,I am having trouble verifying my id.,68,train,banking77,default
banking77-train-3970,Why am I unable verify my id?,68,train,banking77,default
banking77-train-3971,My identity can't be verified.,68,train,banking77,default
banking77-train-3972,I have trouble proving my identity.,68,train,banking77,default
banking77-train-3973,I can't verify my ID. Why?,68,train,banking77,default
banking77-train-3974,"My identity isn't being accepted, what should I do?",68,train,banking77,default
banking77-train-3975,The app failed to verify me.,68,train,banking77,default
banking77-train-3976,Why hasn't the app verified my identity?,68,train,banking77,default
banking77-train-3977,The app doesn't believe that I am myself,68,train,banking77,default
banking77-train-3978,"The app isn't letting me log in, but my info is correct.",68,train,banking77,default
banking77-train-3979,I need help proving that this is really me and to verify my identity.,68,train,banking77,default
banking77-train-3980,why does it take so long to verify my id,68,train,banking77,default
banking77-train-3981,My identity verification isn't working,68,train,banking77,default
banking77-train-3982,I am having trouble to verify my identity,68,train,banking77,default
banking77-train-3983,Everytime I try to prove my identity it won't let me.,68,train,banking77,default
banking77-train-3984,I'm having difficulty verifying my identity.,68,train,banking77,default
banking77-train-3985,Help me verify my identity.,68,train,banking77,default
banking77-train-3986,I'm still waiting on my identity verification.,68,train,banking77,default
banking77-train-3987,Why can't my ID be verified?,68,train,banking77,default
banking77-train-3988,Help my prove my identity.,68,train,banking77,default
banking77-train-3989,i am under 18 and i am trying to verify my id. why wont it work?,68,train,banking77,default
banking77-train-3990,What do I need to bring for identification?,68,train,banking77,default
banking77-train-3991,"I'm not sure what to do about the PIN, because I don't have one yet.",38,train,banking77,default
banking77-train-3992,Is my PIN sent separably?,38,train,banking77,default
banking77-train-3993,Where can I get my card PIN?,38,train,banking77,default
banking77-train-3994,my pin hasn't arrived in the post! How do I cancel it or get a new one?,38,train,banking77,default
banking77-train-3995,Where is the card PIN located?,38,train,banking77,default
banking77-train-3996,"I have my card, when whill my PIN be available?",38,train,banking77,default
banking77-train-3997,I dont have a pin,38,train,banking77,default
banking77-train-3998,i have yet to get my pin,38,train,banking77,default
banking77-train-3999,Where is my card PIN?,38,train,banking77,default
banking77-train-4000,The card PIN?,38,train,banking77,default
banking77-train-4001,I do not see the card PIN anywhere?,38,train,banking77,default
banking77-train-4002,My pin isn't here yet,38,train,banking77,default
banking77-train-4003,Is my PIN recorded anywhere?,38,train,banking77,default
banking77-train-4004,How will I know my pin number?,38,train,banking77,default
banking77-train-4005,"I need my PIN, where is it?",38,train,banking77,default
banking77-train-4006,I haven't received my pin,38,train,banking77,default
banking77-train-4007,I am not able to see the card PIN anywhere?,38,train,banking77,default
banking77-train-4008,"I don't know my PIN, how can I find that out?",38,train,banking77,default
banking77-train-4009,Where can the pin be located?,38,train,banking77,default
banking77-train-4010,How do I find my PIN?,38,train,banking77,default
banking77-train-4011,Why have I not received my PIN,38,train,banking77,default
banking77-train-4012,When do I get my PIN?,38,train,banking77,default
banking77-train-4013,Where can I locate my card PIN?,38,train,banking77,default
banking77-train-4014,Tell me about the card PIN?,38,train,banking77,default
banking77-train-4015,"In the app, where do I find my card PIN?",38,train,banking77,default
banking77-train-4016,do i have to wait for a physical card before i get my pin,38,train,banking77,default
banking77-train-4017,The card PIN is not visible anywhere?,38,train,banking77,default
banking77-train-4018,I cannot see the card PIN anywhere?,38,train,banking77,default
banking77-train-4019,How will I receive my PIN?,38,train,banking77,default
banking77-train-4020,My card arrived but I don't know how to get my PIN.,38,train,banking77,default
banking77-train-4021,Where should I look for my PIN number at?,38,train,banking77,default
banking77-train-4022,Where can I locate my PIN at?,38,train,banking77,default
banking77-train-4023,Where is the PIN for my card located?,38,train,banking77,default
banking77-train-4024,I do not have my pin yet,38,train,banking77,default
banking77-train-4025,Do I have a card PIN?,38,train,banking77,default
banking77-train-4026,Where is my PIN located?,38,train,banking77,default
banking77-train-4027,I can't find the PIN.,38,train,banking77,default
banking77-train-4028,What can you tell me about the card PIN?,38,train,banking77,default
banking77-train-4029,Where can I find my card PIN?,38,train,banking77,default
banking77-train-4030,How do I find my PIN number?,38,train,banking77,default
banking77-train-4031,I am yet to receive my pin.,38,train,banking77,default
banking77-train-4032,i cannot find my card PIN,38,train,banking77,default
banking77-train-4033,How do I set up my card PIN?,38,train,banking77,default
banking77-train-4034,I cannot find my PIN.,38,train,banking77,default
banking77-train-4035,How do I request the PIN?,38,train,banking77,default
banking77-train-4036,I haven't received the PIN yet.,38,train,banking77,default
banking77-train-4037,"I signed up, but don't have a PIN. Where can I find it?",38,train,banking77,default
banking77-train-4038,How is the PIN delivered?,38,train,banking77,default
banking77-train-4039,"Help, I don't know what the PIN is to my card?",38,train,banking77,default
banking77-train-4040,I didn't get a PIN yet. What gives?,38,train,banking77,default
banking77-train-4041,Where's my card PIN?,38,train,banking77,default
banking77-train-4042,How do I set my physical card PIN?,38,train,banking77,default
banking77-train-4043,wheres my pin,38,train,banking77,default
banking77-train-4044,When will I have access to my pin number?,38,train,banking77,default
banking77-train-4045,What's my pin number?,38,train,banking77,default
banking77-train-4046,Where do i find my PIN?,38,train,banking77,default
banking77-train-4047,When do I set up my card PIN?,38,train,banking77,default
banking77-train-4048,Can you tell me how to locate my PIN?,38,train,banking77,default
banking77-train-4049,Do i have to wait to get the pin or can i set up a pin,38,train,banking77,default
banking77-train-4050,How do I locate my PIN now that I have my card?,38,train,banking77,default
banking77-train-4051,Where is my PIN?,38,train,banking77,default
banking77-train-4052,Explain the card PIN to me.,38,train,banking77,default
banking77-train-4053,How do I find the PIN?,38,train,banking77,default
banking77-train-4054,Will the PIN come separately?,38,train,banking77,default
banking77-train-4055,Where can I find my PIN? I haven't gotten it yet.,38,train,banking77,default
banking77-train-4056,Where is my pin? I don't have it yet,38,train,banking77,default
banking77-train-4057,How do I know what my PIN is?,38,train,banking77,default
banking77-train-4058,How long does it take for me to get my pin,38,train,banking77,default
banking77-train-4059,How long do I wait for my PIN,38,train,banking77,default
banking77-train-4060,still need to get card pin,38,train,banking77,default
banking77-train-4061,I have not received my pin yet,38,train,banking77,default
banking77-train-4062,How do I get my card PIN?,38,train,banking77,default
banking77-train-4063,I havn't received my PIN yet.,38,train,banking77,default
banking77-train-4064,I haven't received my PIN yet. Do I need to get it from you?,38,train,banking77,default
banking77-train-4065,In regards to the PIN of the card?,38,train,banking77,default
banking77-train-4066,Does the PIN come under separate cover?,38,train,banking77,default
banking77-train-4067,do i need to wait to get my card before getting a pin,38,train,banking77,default
banking77-train-4068,Will my pin number be sent with my card?,38,train,banking77,default
banking77-train-4069,I can't find my PIN anywhere.,38,train,banking77,default
banking77-train-4070,I have a question regarding the PIN of the card?,38,train,banking77,default
banking77-train-4071,How do I get a PIN?,38,train,banking77,default
banking77-train-4072,I haven't been sent my new pin!,38,train,banking77,default
banking77-train-4073,"So, the card PIN?",38,train,banking77,default
banking77-train-4074,can i go into my app to find my pin,38,train,banking77,default
banking77-train-4075,Is the PIN separately delivered?,38,train,banking77,default
banking77-train-4076,I don't have a PIN at this point.,38,train,banking77,default
banking77-train-4077,do i need to wait for my card before i get pin,38,train,banking77,default
banking77-train-4078,Where do I find my card PIN?,38,train,banking77,default
banking77-train-4079,I can't find the card PIN.,38,train,banking77,default
banking77-train-4080,Where is the PIN number found?,38,train,banking77,default
banking77-train-4081,When do I get my card PIN?,38,train,banking77,default
banking77-train-4082,How is my PIN sent?,38,train,banking77,default
banking77-train-4083,Is the PIN sent in another message?,38,train,banking77,default
banking77-train-4084,Do you deliver the PIN separately?,38,train,banking77,default
banking77-train-4085,Is my PIN the same thing as my passcode?,38,train,banking77,default
banking77-train-4086,"I'm looking in the App and can't find my PIN, where should I look?",38,train,banking77,default
banking77-train-4087,I've been waiting ages and my PIN hasn't gotten here.,38,train,banking77,default
banking77-train-4088,How do I get started when I get my card?,38,train,banking77,default
banking77-train-4089,Show me where I can see the PIN?,38,train,banking77,default
banking77-train-4090,How do I find my new pin?,38,train,banking77,default
banking77-train-4091,can i create my own pin right away,38,train,banking77,default
banking77-train-4092,how to get card pin?,38,train,banking77,default
banking77-train-4093,Where do I find my PIN for my new card?,38,train,banking77,default
banking77-train-4094,Can you deliver the PIN separately?,38,train,banking77,default
banking77-train-4095,is my pin the same as my passcode,38,train,banking77,default
banking77-train-4096,how do i get a pin for my card,38,train,banking77,default
banking77-train-4097,Is there a way I can have a mastercard?,73,train,banking77,default
banking77-train-4098,is it just visa or can i also use mastercard?,73,train,banking77,default
banking77-train-4099,I do not want a VISA card.,73,train,banking77,default
banking77-train-4100,"I prefer using Mastercard, can I substitute?",73,train,banking77,default
banking77-train-4101,I prefer Mastecard.,73,train,banking77,default
